treatment,game,round,time,id,side,valuation,bid,type,price,match_id,match_time
CSRnormal,1,3,15,717,Seller,103.0,140,Manual,,,
CSRnormal,1,3,16,710,Buyer,148.0,90,Manual,,,
CSRnormal,1,3,16,708,Buyer,153.0,80,Manual,,,
CSRnormal,1,3,17,717,Seller,103.0,165,Manual,,,
CSRnormal,1,3,19,717,Seller,103.0,145,Manual,,,
CSRnormal,1,3,20,712,Buyer,143.0,105,Manual,105.0,713.0,22.0
CSRnormal,1,3,21,705,Seller,73.0,140,Manual,,,
CSRnormal,1,3,22,713,Seller,93.0,105,Auto,105.0,712.0,22.0
CSRnormal,1,3,25,715,Seller,98.0,250,Manual,,,
CSRnormal,1,3,27,710,Buyer,148.0,95,Manual,95.0,703.0,30.0
CSRnormal,1,3,28,701,Seller,63.0,180,Manual,,,
CSRnormal,1,3,30,703,Seller,68.0,95,Auto,95.0,710.0,30.0
CSRnormal,1,3,30,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,3,35,708,Buyer,153.0,80,Manual,,,
CSRnormal,1,3,35,717,Seller,103.0,150,Manual,150.0,708.0,38.0
CSRnormal,1,3,38,708,Buyer,153.0,150,Auto,150.0,717.0,38.0
CSRnormal,1,3,44,715,Seller,98.0,220,Manual,,,
CSRnormal,1,3,46,716,Buyer,133.0,101,Manual,,,
CSRnormal,1,3,46,705,Seller,73.0,140,Manual,,,
CSRnormal,1,3,49,701,Seller,63.0,165,Manual,,,
CSRnormal,1,3,58,705,Seller,73.0,135,Manual,,,
CSRnormal,1,3,60,716,Buyer,133.0,101,Manual,,,
CSRnormal,1,3,63,715,Seller,98.0,170,Manual,,,
CSRnormal,1,3,63,701,Seller,63.0,145,Manual,,,
CSRnormal,1,3,73,716,Buyer,133.0,80,Manual,,,
CSRnormal,1,3,75,715,Seller,98.0,140,Manual,,,
CSRnormal,1,3,76,705,Seller,73.0,120,Manual,,,
CSRnormal,1,3,87,701,Seller,63.0,132,Manual,,,
CSRnormal,1,3,88,715,Seller,98.0,130,Manual,,,
CSRnormal,1,3,88,716,Buyer,133.0,80,Manual,,,
CSRnormal,1,3,94,701,Seller,63.0,130,Manual,,,
CSRnormal,1,3,95,705,Seller,73.0,125,Manual,,,
CSRnormal,1,3,99,715,Seller,98.0,128,Manual,,,
CSRnormal,1,3,102,716,Buyer,133.0,80,Manual,,,
CSRnormal,1,3,106,701,Seller,63.0,120,Manual,,,
CSRnormal,1,3,110,715,Seller,98.0,120,Manual,,,
CSRnormal,1,3,114,716,Buyer,133.0,100,Manual,100.0,701.0,117.0
CSRnormal,1,3,115,705,Seller,73.0,115,Manual,,,
CSRnormal,1,3,117,701,Seller,63.0,100,Auto,100.0,716.0,117.0
CSRnormal,1,3,125,715,Seller,98.0,111,Manual,,,
CSRnormal,1,3,129,705,Seller,73.0,115,Manual,,,
CSRnormal,1,4,1,717,Seller,103.0,150,Manual,,,
CSRnormal,1,4,2,702,Buyer,168.0,88,Manual,,,
CSRnormal,1,4,2,719,Seller,108.0,135,Manual,,,
CSRnormal,1,4,3,712,Buyer,143.0,100,Manual,100.0,703.0,6.0
CSRnormal,1,4,3,703,Seller,68.0,130,Manual,,,
CSRnormal,1,4,3,717,Seller,103.0,175,Manual,,,
CSRnormal,1,4,4,705,Seller,73.0,125,Manual,,,
CSRnormal,1,4,4,708,Buyer,153.0,90,Manual,,,
CSRnormal,1,4,5,710,Buyer,148.0,85,Manual,,,
CSRnormal,1,4,5,701,Seller,63.0,150,Manual,,,
CSRnormal,1,4,6,703,Seller,68.0,100,Auto,100.0,712.0,6.0
CSRnormal,1,4,6,717,Seller,103.0,150,Manual,,,
CSRnormal,1,4,9,716,Buyer,133.0,55,Manual,,,
CSRnormal,1,4,10,715,Seller,98.0,130,Manual,,,
CSRnormal,1,4,10,719,Seller,108.0,125,Manual,,,
CSRnormal,1,4,12,702,Buyer,168.0,90,Manual,,,
CSRnormal,1,4,13,719,Seller,108.0,122,Manual,122.0,708.0,18.0
CSRnormal,1,4,14,710,Buyer,148.0,95,Manual,,,
CSRnormal,1,4,14,708,Buyer,153.0,95,Manual,,,
CSRnormal,1,4,14,717,Seller,103.0,160,Manual,,,
CSRnormal,1,4,14,705,Seller,73.0,125,Manual,,,
CSRnormal,1,4,18,708,Buyer,153.0,122,Auto,122.0,719.0,18.0
CSRnormal,1,4,21,705,Seller,73.0,115,Manual,115.0,706.0,24.0
CSRnormal,1,4,21,715,Seller,98.0,120,Manual,,,
CSRnormal,1,4,23,701,Seller,63.0,137,Manual,,,
CSRnormal,1,4,24,706,Buyer,158.0,115,Auto,115.0,705.0,24.0
CSRnormal,1,4,28,717,Seller,103.0,151,Manual,,,
CSRnormal,1,4,30,710,Buyer,148.0,100,Manual,100.0,707.0,30.0
CSRnormal,1,4,30,707,Seller,78.0,90,Manual,,,
CSRnormal,1,4,30,707,Seller,78.0,100,Auto,100.0,710.0,30.0
CSRnormal,1,4,30,702,Buyer,168.0,92,Manual,,,
CSRnormal,1,4,30,715,Seller,98.0,110,Manual,110.0,704.0,35.0
CSRnormal,1,4,35,717,Seller,103.0,143,Manual,,,
CSRnormal,1,4,35,704,Buyer,163.0,151,Manual,,,
CSRnormal,1,4,35,704,Buyer,163.0,110,Auto,110.0,715.0,35.0
CSRnormal,1,4,39,716,Buyer,133.0,90,Manual,,,
CSRnormal,1,4,41,717,Seller,103.0,133,Manual,,,
CSRnormal,1,4,42,701,Seller,63.0,125,Manual,,,
CSRnormal,1,4,43,702,Buyer,168.0,95,Manual,,,
CSRnormal,1,4,48,716,Buyer,133.0,98,Manual,,,
CSRnormal,1,4,53,717,Seller,103.0,130,Manual,,,
CSRnormal,1,4,56,702,Buyer,168.0,99,Manual,,,
CSRnormal,1,4,61,701,Seller,63.0,124,Manual,,,
CSRnormal,1,4,61,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,4,64,717,Seller,103.0,150,Manual,,,
CSRnormal,1,4,67,702,Buyer,168.0,99,Manual,,,
CSRnormal,1,4,73,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,4,73,717,Seller,103.0,130,Manual,,,
CSRnormal,1,4,78,702,Buyer,168.0,99,Manual,,,
CSRnormal,1,4,83,717,Seller,103.0,123,Manual,123.0,702.0,85.0
CSRnormal,1,4,85,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,4,85,702,Buyer,168.0,123,Auto,123.0,717.0,85.0
CSRnormal,1,4,92,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,4,92,701,Seller,63.0,123,Manual,,,
CSRnormal,1,4,100,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,4,107,701,Seller,63.0,115,Manual,,,
CSRnormal,1,4,111,716,Buyer,133.0,100,Manual,100.0,701.0,114.0
CSRnormal,1,4,114,701,Seller,63.0,100,Auto,100.0,716.0,114.0
CSRnormal,1,5,1,717,Seller,103.0,153,Manual,,,
CSRnormal,1,5,2,719,Seller,108.0,190,Manual,,,
CSRnormal,1,5,2,702,Buyer,168.0,90,Manual,,,
CSRnormal,1,5,3,710,Buyer,148.0,80,Manual,,,
CSRnormal,1,5,3,701,Seller,63.0,133,Manual,133.0,704.0,12.0
CSRnormal,1,5,3,703,Seller,68.0,138,Manual,,,
CSRnormal,1,5,5,716,Buyer,133.0,75,Manual,,,
CSRnormal,1,5,5,708,Buyer,153.0,75,Manual,,,
CSRnormal,1,5,5,715,Seller,98.0,140,Manual,,,
CSRnormal,1,5,6,705,Seller,73.0,125,Manual,125.0,708.0,8.0
CSRnormal,1,5,6,719,Seller,108.0,184,Manual,,,
CSRnormal,1,5,8,708,Buyer,153.0,125,Auto,125.0,705.0,8.0
CSRnormal,1,5,8,710,Buyer,148.0,90,Manual,,,
CSRnormal,1,5,12,712,Buyer,143.0,99,Manual,,,
CSRnormal,1,5,12,704,Buyer,163.0,133,Manual,,,
CSRnormal,1,5,12,704,Buyer,163.0,133,Auto,133.0,701.0,12.0
CSRnormal,1,5,12,719,Seller,108.0,175,Manual,,,
CSRnormal,1,5,16,717,Seller,103.0,143,Manual,,,
CSRnormal,1,5,17,702,Buyer,168.0,95,Manual,,,
CSRnormal,1,5,18,719,Seller,108.0,145,Manual,,,
CSRnormal,1,5,18,710,Buyer,148.0,90,Manual,,,
CSRnormal,1,5,18,715,Seller,98.0,135,Manual,,,
CSRnormal,1,5,18,707,Seller,78.0,140,Manual,,,
CSRnormal,1,5,21,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,5,22,712,Buyer,143.0,101,Manual,101.0,703.0,27.0
CSRnormal,1,5,23,719,Seller,108.0,140,Manual,,,
CSRnormal,1,5,26,710,Buyer,148.0,100,Manual,,,
CSRnormal,1,5,27,717,Seller,103.0,150,Manual,,,
CSRnormal,1,5,27,703,Seller,68.0,101,Auto,101.0,712.0,27.0
CSRnormal,1,5,31,719,Seller,108.0,140,Manual,,,
CSRnormal,1,5,31,715,Seller,98.0,130,Manual,,,
CSRnormal,1,5,32,702,Buyer,168.0,99,Manual,99.0,707.0,37.0
CSRnormal,1,5,34,707,Seller,78.0,120,Manual,,,
CSRnormal,1,5,37,710,Buyer,148.0,95,Manual,,,
CSRnormal,1,5,37,717,Seller,103.0,139,Manual,,,
CSRnormal,1,5,37,707,Seller,78.0,99,Auto,99.0,702.0,37.0
CSRnormal,1,5,45,710,Buyer,148.0,90,Manual,,,
CSRnormal,1,5,45,716,Buyer,133.0,98,Manual,,,
CSRnormal,1,5,46,715,Seller,98.0,115,Manual,115.0,706.0,48.0
CSRnormal,1,5,48,706,Buyer,158.0,115,Auto,115.0,715.0,48.0
CSRnormal,1,5,54,710,Buyer,148.0,97,Manual,,,
CSRnormal,1,5,54,719,Seller,108.0,130,Manual,,,
CSRnormal,1,5,57,716,Buyer,133.0,85,Manual,,,
CSRnormal,1,5,58,717,Seller,103.0,130,Manual,,,
CSRnormal,1,5,61,719,Seller,108.0,125,Manual,,,
CSRnormal,1,5,61,710,Buyer,148.0,100,Manual,,,
CSRnormal,1,5,68,719,Seller,108.0,120,Manual,,,
CSRnormal,1,5,71,717,Seller,103.0,135,Manual,,,
CSRnormal,1,5,71,710,Buyer,148.0,95,Manual,,,
CSRnormal,1,5,74,719,Seller,108.0,120,Manual,,,
CSRnormal,1,5,75,716,Buyer,133.0,96,Manual,,,
CSRnormal,1,5,77,719,Seller,108.0,120,Manual,,,
CSRnormal,1,5,77,710,Buyer,148.0,105,Manual,105.0,713.0,80.0
CSRnormal,1,5,79,719,Seller,108.0,120,Manual,,,
CSRnormal,1,5,80,713,Seller,93.0,105,Auto,105.0,710.0,80.0
CSRnormal,1,5,85,716,Buyer,133.0,80,Manual,,,
CSRnormal,1,5,87,717,Seller,103.0,133,Manual,,,
CSRnormal,1,5,87,719,Seller,108.0,118,Manual,,,
CSRnormal,1,5,93,719,Seller,108.0,115,Manual,,,
CSRnormal,1,5,94,716,Buyer,133.0,85,Manual,,,
CSRnormal,1,5,99,717,Seller,103.0,123,Manual,,,
CSRnormal,1,5,102,719,Seller,108.0,115,Manual,,,
CSRnormal,1,5,104,719,Seller,108.0,115,Manual,,,
CSRnormal,1,5,105,716,Buyer,133.0,88,Manual,,,
CSRnormal,1,5,107,719,Seller,108.0,112,Manual,,,
CSRnormal,1,5,113,719,Seller,108.0,110,Manual,,,
CSRnormal,1,5,113,716,Buyer,133.0,90,Manual,,,
CSRnormal,1,5,115,717,Seller,103.0,113,Manual,,,
CSRnormal,1,5,120,719,Seller,108.0,110,Manual,,,
CSRnormal,1,5,121,717,Seller,103.0,110,Manual,,,
CSRnormal,1,5,122,716,Buyer,133.0,80,Manual,,,
CSRnormal,1,5,124,719,Seller,108.0,109,Manual,,,
CSRnormal,1,5,125,717,Seller,103.0,108,Manual,,,
CSRnormal,1,5,128,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,5,131,717,Seller,103.0,105,Manual,,,
CSRnormal,1,5,131,719,Seller,108.0,109,Manual,,,
CSRnormal,1,6,1,717,Seller,103.0,140,Manual,,,
CSRnormal,1,6,1,702,Buyer,168.0,90,Manual,,,
CSRnormal,1,6,2,703,Seller,68.0,135,Manual,,,
CSRnormal,1,6,2,719,Seller,108.0,176,Manual,,,
CSRnormal,1,6,3,712,Buyer,143.0,100,Manual,,,
CSRnormal,1,6,3,710,Buyer,148.0,95,Manual,,,
CSRnormal,1,6,3,701,Seller,63.0,143,Manual,,,
CSRnormal,1,6,4,715,Seller,98.0,140,Manual,,,
CSRnormal,1,6,4,705,Seller,73.0,120,Manual,120.0,708.0,7.0
CSRnormal,1,6,6,719,Seller,108.0,176,Manual,,,
CSRnormal,1,6,6,708,Buyer,153.0,88,Manual,,,
CSRnormal,1,6,7,708,Buyer,153.0,120,Auto,120.0,705.0,7.0
CSRnormal,1,6,11,717,Seller,103.0,125,Manual,125.0,704.0,15.0
CSRnormal,1,6,13,710,Buyer,148.0,100,Manual,,,
CSRnormal,1,6,14,719,Seller,108.0,180,Manual,,,
CSRnormal,1,6,14,702,Buyer,168.0,99,Manual,,,
CSRnormal,1,6,14,715,Seller,98.0,130,Manual,,,
CSRnormal,1,6,15,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,6,15,704,Buyer,163.0,125,Manual,,,
CSRnormal,1,6,15,704,Buyer,163.0,125,Auto,125.0,717.0,15.0
CSRnormal,1,6,16,712,Buyer,143.0,101,Manual,101.0,703.0,19.0
CSRnormal,1,6,19,703,Seller,68.0,101,Auto,101.0,712.0,19.0
CSRnormal,1,6,23,702,Buyer,168.0,99,Manual,,,
CSRnormal,1,6,24,710,Buyer,148.0,103,Manual,103.0,707.0,32.0
CSRnormal,1,6,24,715,Seller,98.0,120,Manual,,,
CSRnormal,1,6,25,719,Seller,108.0,150,Manual,,,
CSRnormal,1,6,25,707,Seller,78.0,135,Manual,,,
CSRnormal,1,6,25,701,Seller,63.0,138,Manual,,,
CSRnormal,1,6,27,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,6,28,719,Seller,108.0,135,Manual,,,
CSRnormal,1,6,32,707,Seller,78.0,103,Auto,103.0,710.0,32.0
CSRnormal,1,6,36,715,Seller,98.0,120,Manual,,,
CSRnormal,1,6,36,702,Buyer,168.0,99,Manual,,,
CSRnormal,1,6,38,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,6,40,719,Seller,108.0,118,Manual,118.0,706.0,42.0
CSRnormal,1,6,42,706,Buyer,158.0,118,Auto,118.0,719.0,42.0
CSRnormal,1,6,47,701,Seller,63.0,134,Manual,,,
CSRnormal,1,6,48,715,Seller,98.0,120,Manual,,,
CSRnormal,1,6,49,716,Buyer,133.0,97,Manual,,,
CSRnormal,1,6,50,702,Buyer,168.0,101,Manual,101.0,713.0,52.0
CSRnormal,1,6,52,713,Seller,93.0,101,Auto,101.0,702.0,52.0
CSRnormal,1,6,60,716,Buyer,133.0,97,Manual,,,
CSRnormal,1,6,64,701,Seller,63.0,133,Manual,,,
CSRnormal,1,6,65,715,Seller,98.0,115,Manual,,,
CSRnormal,1,6,72,716,Buyer,133.0,97,Manual,,,
CSRnormal,1,6,76,715,Seller,98.0,130,Manual,,,
CSRnormal,1,6,81,701,Seller,63.0,128,Manual,,,
CSRnormal,1,6,83,715,Seller,98.0,140,Manual,,,
CSRnormal,1,6,83,716,Buyer,133.0,97,Manual,,,
CSRnormal,1,6,88,715,Seller,98.0,110,Manual,,,
CSRnormal,1,6,92,716,Buyer,133.0,97,Manual,,,
CSRnormal,1,6,100,701,Seller,63.0,118,Manual,,,
CSRnormal,1,6,102,716,Buyer,133.0,100,Manual,100.0,701.0,105.0
CSRnormal,1,6,105,701,Seller,63.0,100,Auto,100.0,716.0,105.0
CSRnormal,1,6,108,715,Seller,98.0,105,Manual,,,
CSRnormal,1,6,124,715,Seller,98.0,100,Manual,,,
CSRnormal,1,7,1,717,Seller,103.0,133,Manual,,,
CSRnormal,1,7,2,719,Seller,108.0,130,Manual,,,
CSRnormal,1,7,2,703,Seller,68.0,138,Manual,,,
CSRnormal,1,7,3,712,Buyer,143.0,101,Manual,,,
CSRnormal,1,7,3,701,Seller,63.0,133,Manual,,,
CSRnormal,1,7,4,716,Buyer,133.0,99,Manual,,,
CSRnormal,1,7,4,705,Seller,73.0,120,Manual,120.0,704.0,9.0
CSRnormal,1,7,5,710,Buyer,148.0,95,Manual,,,
CSRnormal,1,7,5,702,Buyer,168.0,80,Manual,,,
CSRnormal,1,7,7,708,Buyer,153.0,88,Manual,,,
CSRnormal,1,7,9,704,Buyer,163.0,120,Manual,,,
CSRnormal,1,7,9,704,Buyer,163.0,120,Auto,120.0,705.0,9.0
CSRnormal,1,7,13,719,Seller,108.0,130,Manual,,,
CSRnormal,1,7,14,717,Seller,103.0,130,Manual,,,
CSRnormal,1,7,15,701,Seller,63.0,122,Manual,122.0,708.0,17.0
CSRnormal,1,7,16,708,Buyer,153.0,88,Manual,,,
CSRnormal,1,7,16,702,Buyer,168.0,99,Manual,,,
CSRnormal,1,7,17,708,Buyer,153.0,122,Auto,122.0,701.0,17.0
CSRnormal,1,7,17,710,Buyer,148.0,95,Manual,,,
CSRnormal,1,7,20,715,Seller,98.0,150,Manual,,,
CSRnormal,1,7,21,712,Buyer,143.0,101,Manual,101.0,707.0,26.0
CSRnormal,1,7,21,719,Seller,108.0,130,Manual,,,
CSRnormal,1,7,22,707,Seller,78.0,160,Manual,,,
CSRnormal,1,7,23,710,Buyer,148.0,100,Manual,,,
CSRnormal,1,7,25,719,Seller,108.0,128,Manual,,,
CSRnormal,1,7,26,707,Seller,78.0,101,Auto,101.0,712.0,26.0
CSRnormal,1,7,26,715,Seller,98.0,140,Manual,,,
CSRnormal,1,7,30,719,Seller,108.0,125,Manual,,,
CSRnormal,1,7,31,717,Seller,103.0,135,Manual,,,
CSRnormal,1,7,32,715,Seller,98.0,130,Manual,,,
CSRnormal,1,7,32,702,Buyer,168.0,100,Manual,,,
CSRnormal,1,7,33,716,Buyer,133.0,99,Manual,,,
CSRnormal,1,7,33,710,Buyer,148.0,102,Manual,102.0,703.0,36.0
CSRnormal,1,7,36,719,Seller,108.0,125,Manual,,,
CSRnormal,1,7,36,703,Seller,68.0,102,Auto,102.0,710.0,36.0
CSRnormal,1,7,36,715,Seller,98.0,120,Manual,,,
CSRnormal,1,7,40,717,Seller,103.0,123,Manual,,,
CSRnormal,1,7,41,715,Seller,98.0,130,Manual,,,
CSRnormal,1,7,44,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,7,44,719,Seller,108.0,120,Manual,,,
CSRnormal,1,7,47,715,Seller,98.0,200,Manual,,,
CSRnormal,1,7,49,702,Buyer,168.0,99,Manual,,,
CSRnormal,1,7,52,715,Seller,98.0,120,Manual,,,
CSRnormal,1,7,53,717,Seller,103.0,123,Manual,,,
CSRnormal,1,7,53,719,Seller,108.0,115,Manual,,,
CSRnormal,1,7,53,702,Buyer,168.0,101,Manual,,,
CSRnormal,1,7,55,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,7,57,715,Seller,98.0,115,Manual,,,
CSRnormal,1,7,60,719,Seller,108.0,120,Manual,,,
CSRnormal,1,7,63,715,Seller,98.0,110,Manual,,,
CSRnormal,1,7,65,717,Seller,103.0,113,Manual,,,
CSRnormal,1,7,67,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,7,69,719,Seller,108.0,120,Manual,,,
CSRnormal,1,7,69,702,Buyer,168.0,101,Manual,101.0,715.0,71.0
CSRnormal,1,7,71,715,Seller,98.0,100,Manual,,,
CSRnormal,1,7,71,715,Seller,98.0,101,Auto,101.0,702.0,71.0
CSRnormal,1,7,74,719,Seller,108.0,140,Manual,,,
CSRnormal,1,7,77,719,Seller,108.0,125,Manual,,,
CSRnormal,1,7,78,716,Buyer,133.0,100,Manual,100.0,713.0,78.0
CSRnormal,1,7,78,713,Seller,93.0,100,Auto,100.0,716.0,78.0
CSRnormal,1,7,79,717,Seller,103.0,113,Manual,,,
CSRnormal,1,7,83,719,Seller,108.0,115,Manual,,,
CSRnormal,1,7,88,717,Seller,103.0,120,Manual,,,
CSRnormal,1,7,90,719,Seller,108.0,115,Manual,,,
CSRnormal,1,7,97,717,Seller,103.0,110,Manual,,,
CSRnormal,1,7,103,719,Seller,108.0,109,Manual,,,
CSRnormal,1,7,107,717,Seller,103.0,110,Manual,,,
CSRnormal,1,7,109,717,Seller,103.0,108,Manual,,,
CSRnormal,1,7,109,719,Seller,108.0,109,Manual,,,
CSRnormal,1,7,113,719,Seller,108.0,109,Manual,,,
CSRnormal,1,7,122,717,Seller,103.0,108,Manual,108.0,706.0,124.0
CSRnormal,1,7,124,719,Seller,108.0,109,Manual,,,
CSRnormal,1,7,124,706,Buyer,158.0,108,Auto,108.0,717.0,124.0
CSRnormal,1,7,129,719,Seller,108.0,109,Manual,,,
CSRnormal,1,8,1,717,Seller,103.0,133,Manual,,,
CSRnormal,1,8,3,703,Seller,68.0,140,Manual,,,
CSRnormal,1,8,3,715,Seller,98.0,150,Manual,,,
CSRnormal,1,8,4,710,Buyer,148.0,90,Manual,,,
CSRnormal,1,8,4,701,Seller,63.0,147,Manual,,,
CSRnormal,1,8,4,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,8,5,702,Buyer,168.0,90,Manual,,,
CSRnormal,1,8,6,712,Buyer,143.0,101,Manual,,,
CSRnormal,1,8,7,705,Seller,73.0,120,Manual,120.0,704.0,11.0
CSRnormal,1,8,8,702,Buyer,168.0,99,Manual,,,
CSRnormal,1,8,9,715,Seller,98.0,145,Manual,,,
CSRnormal,1,8,10,708,Buyer,153.0,88,Manual,,,
CSRnormal,1,8,11,704,Buyer,163.0,120,Manual,,,
CSRnormal,1,8,11,704,Buyer,163.0,120,Auto,120.0,705.0,11.0
CSRnormal,1,8,12,717,Seller,103.0,137,Manual,137.0,708.0,15.0
CSRnormal,1,8,15,716,Buyer,133.0,100,Manual,100.0,703.0,20.0
CSRnormal,1,8,15,708,Buyer,153.0,137,Auto,137.0,717.0,15.0
CSRnormal,1,8,19,702,Buyer,168.0,99,Manual,,,
CSRnormal,1,8,20,703,Seller,68.0,100,Auto,100.0,716.0,20.0
CSRnormal,1,8,20,715,Seller,98.0,135,Manual,,,
CSRnormal,1,8,20,710,Buyer,148.0,106,Manual,106.0,713.0,22.0
CSRnormal,1,8,20,719,Seller,108.0,135,Manual,,,
CSRnormal,1,8,22,713,Seller,93.0,106,Auto,106.0,710.0,22.0
CSRnormal,1,8,27,719,Seller,108.0,125,Manual,,,
CSRnormal,1,8,27,715,Seller,98.0,130,Manual,,,
CSRnormal,1,8,28,701,Seller,63.0,133,Manual,,,
CSRnormal,1,8,30,702,Buyer,168.0,100,Manual,,,
CSRnormal,1,8,31,719,Seller,108.0,125,Manual,,,
CSRnormal,1,8,32,715,Seller,98.0,120,Manual,,,
CSRnormal,1,8,32,712,Buyer,143.0,101,Manual,101.0,707.0,35.0
CSRnormal,1,8,33,707,Seller,78.0,120,Manual,,,
CSRnormal,1,8,34,719,Seller,108.0,125,Manual,,,
CSRnormal,1,8,35,707,Seller,78.0,101,Auto,101.0,712.0,35.0
CSRnormal,1,8,39,719,Seller,108.0,115,Manual,,,
CSRnormal,1,8,44,702,Buyer,168.0,100,Manual,,,
CSRnormal,1,8,44,715,Seller,98.0,110,Manual,,,
CSRnormal,1,8,45,719,Seller,108.0,115,Manual,,,
CSRnormal,1,8,52,701,Seller,63.0,132,Manual,,,
CSRnormal,1,8,52,719,Seller,108.0,150,Manual,,,
CSRnormal,1,8,52,715,Seller,98.0,105,Manual,,,
CSRnormal,1,8,55,702,Buyer,168.0,101,Manual,101.0,715.0,59.0
CSRnormal,1,8,56,719,Seller,108.0,146,Manual,,,
CSRnormal,1,8,59,715,Seller,98.0,101,Auto,101.0,702.0,59.0
CSRnormal,1,8,65,719,Seller,108.0,137,Manual,,,
CSRnormal,1,8,68,719,Seller,108.0,124,Manual,,,
CSRnormal,1,8,69,701,Seller,63.0,133,Manual,,,
CSRnormal,1,8,72,719,Seller,108.0,125,Manual,,,
CSRnormal,1,8,76,719,Seller,108.0,120,Manual,,,
CSRnormal,1,8,77,701,Seller,63.0,124,Manual,,,
CSRnormal,1,8,80,719,Seller,108.0,115,Manual,,,
CSRnormal,1,8,90,701,Seller,63.0,110,Manual,,,
CSRnormal,1,8,98,719,Seller,108.0,109,Manual,,,
CSRnormal,1,8,104,701,Seller,63.0,101,Manual,101.0,706.0,106.0
CSRnormal,1,8,106,706,Buyer,158.0,101,Auto,101.0,701.0,106.0
CSRnormal,1,8,127,719,Seller,108.0,109,Manual,,,
CSRnormal,1,9,1,719,Seller,108.0,135,Manual,,,
CSRnormal,1,9,2,701,Seller,63.0,117,Manual,,,
CSRnormal,1,9,2,703,Seller,68.0,140,Manual,,,
CSRnormal,1,9,3,717,Seller,103.0,137,Manual,,,
CSRnormal,1,9,4,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,9,5,710,Buyer,148.0,90,Manual,,,
CSRnormal,1,9,5,702,Buyer,168.0,101,Manual,101.0,703.0,6.0
CSRnormal,1,9,6,703,Seller,68.0,101,Auto,101.0,702.0,6.0
CSRnormal,1,9,6,705,Seller,73.0,120,Manual,120.0,704.0,14.0
CSRnormal,1,9,6,712,Buyer,143.0,100,Manual,,,
CSRnormal,1,9,6,715,Seller,98.0,140,Manual,,,
CSRnormal,1,9,8,707,Seller,78.0,130,Manual,,,
CSRnormal,1,9,13,717,Seller,103.0,125,Manual,,,
CSRnormal,1,9,13,712,Buyer,143.0,101,Manual,101.0,707.0,14.0
CSRnormal,1,9,13,715,Seller,98.0,130,Manual,,,
CSRnormal,1,9,14,704,Buyer,163.0,120,Manual,,,
CSRnormal,1,9,14,704,Buyer,163.0,120,Auto,120.0,705.0,14.0
CSRnormal,1,9,14,707,Seller,78.0,101,Manual,,,
CSRnormal,1,9,14,707,Seller,78.0,101,Auto,101.0,712.0,14.0
CSRnormal,1,9,18,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,9,18,719,Seller,108.0,115,Manual,115.0,708.0,23.0
CSRnormal,1,9,19,710,Buyer,148.0,99,Manual,,,
CSRnormal,1,9,19,715,Seller,98.0,120,Manual,,,
CSRnormal,1,9,23,701,Seller,63.0,118,Manual,,,
CSRnormal,1,9,23,708,Buyer,153.0,115,Auto,115.0,719.0,23.0
CSRnormal,1,9,28,710,Buyer,148.0,99,Manual,,,
CSRnormal,1,9,29,701,Seller,63.0,117,Manual,,,
CSRnormal,1,9,29,717,Seller,103.0,137,Manual,,,
CSRnormal,1,9,31,715,Seller,98.0,115,Manual,,,
CSRnormal,1,9,31,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,9,32,710,Buyer,148.0,100,Manual,,,
CSRnormal,1,9,36,715,Seller,98.0,110,Manual,110.0,710.0,41.0
CSRnormal,1,9,39,717,Seller,103.0,119,Manual,,,
CSRnormal,1,9,41,710,Buyer,148.0,110,Auto,110.0,715.0,41.0
CSRnormal,1,9,45,716,Buyer,133.0,100,Manual,,,
CSRnormal,1,9,46,701,Seller,63.0,110,Manual,,,
CSRnormal,1,9,52,717,Seller,103.0,118,Manual,,,
CSRnormal,1,9,56,716,Buyer,133.0,100,Manual,100.0,713.0,58.0
CSRnormal,1,9,58,713,Seller,93.0,100,Auto,100.0,716.0,58.0
CSRnormal,1,9,59,701,Seller,63.0,112,Manual,,,
CSRnormal,1,9,62,717,Seller,103.0,110,Manual,,,
CSRnormal,1,9,74,717,Seller,103.0,150,Manual,,,
CSRnormal,1,9,78,701,Seller,63.0,132,Manual,,,
CSRnormal,1,9,83,717,Seller,103.0,130,Manual,,,
CSRnormal,1,9,88,701,Seller,63.0,122,Manual,,,
CSRnormal,1,9,96,717,Seller,103.0,120,Manual,,,
