treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
FullLimS,4,3,102,121,Buyer,113,85,85.0,118.0,104.0,Manual,Accepted
FullLimS,4,3,104,118,Seller,83,85,85.0,121.0,104.0,Auto,Accepted
FullLimS,4,3,133,114,Seller,73,100,100.0,117.0,136.0,Manual,Accepted
FullLimS,4,3,136,117,Buyer,123,120,100.0,114.0,136.0,Manual,Replaced
FullLimS,4,3,136,122,Seller,93,99,99.0,123.0,137.0,Manual,Accepted
FullLimS,4,3,136,112,Seller,68,200,,,,Manual,Expired
FullLimS,4,3,137,123,Buyer,108,99,99.0,122.0,137.0,Auto,Accepted
FullLimS,4,3,138,125,Buyer,103,85,,,,Manual,Replaced
FullLimS,4,3,142,125,Buyer,103,50,,,,Manual,Expired
FullLimS,4,4,9,121,Buyer,113,80,,,,Manual,Expired
FullLimS,4,4,10,115,Buyer,128,80,,,,Manual,Replaced
FullLimS,4,4,10,119,Buyer,118,98,98.0,118.0,17.0,Manual,Accepted
FullLimS,4,4,11,111,Buyer,138,95,,,,Manual,Expired
FullLimS,4,4,11,114,Seller,73,100,100.0,117.0,15.0,Manual,Accepted
FullLimS,4,4,15,125,Buyer,103,80,,,,Manual,Expired
FullLimS,4,4,15,117,Buyer,123,115,100.0,114.0,15.0,Manual,Replaced
FullLimS,4,4,17,118,Seller,83,98,98.0,119.0,17.0,Auto,Accepted
FullLimS,4,4,17,115,Buyer,128,100,100.0,112.0,22.0,Manual,Accepted
FullLimS,4,4,17,112,Seller,68,180,,,,Manual,Replaced
FullLimS,4,4,22,111,Buyer,138,95,,,,Manual,Replaced
FullLimS,4,4,22,112,Seller,68,100,100.0,115.0,22.0,Auto,Accepted
FullLimS,4,4,26,121,Buyer,113,83,,,,Manual,Expired
FullLimS,4,4,27,111,Buyer,138,95,95.0,116.0,36.0,Manual,Accepted
FullLimS,4,4,31,125,Buyer,103,96,96.0,120.0,32.0,Manual,Accepted
FullLimS,4,4,32,120,Seller,88,96,96.0,125.0,32.0,Auto,Accepted
FullLimS,4,4,36,116,Seller,78,95,95.0,111.0,36.0,Auto,Accepted
FullLimS,4,4,42,121,Buyer,113,82,,,,Manual,Replaced
FullLimS,4,4,50,113,Buyer,133,49,,,,Manual,Replaced
FullLimS,4,4,53,121,Buyer,113,84,,,,Manual,Expired
FullLimS,4,4,53,122,Seller,93,98,98.0,113.0,56.0,Manual,Accepted
FullLimS,4,4,56,113,Buyer,133,98,98.0,122.0,56.0,Auto,Accepted
FullLimS,4,4,66,121,Buyer,113,88,,,,Manual,Expired
FullLimS,4,4,83,121,Buyer,113,80,,,,Manual,Expired
FullLimS,4,4,103,121,Buyer,113,90,,,,Manual,Replaced
FullLimS,4,4,112,121,Buyer,113,94,,,,Manual,Expired
FullLimS,4,4,126,121,Buyer,113,1,,,,Manual,Expired
FullLimS,4,5,4,115,Buyer,128,80,,,,Manual,Replaced
FullLimS,4,5,5,121,Buyer,113,80,,,,Manual,Expired
FullLimS,4,5,5,125,Buyer,103,82,,,,Manual,Expired
FullLimS,4,5,7,119,Buyer,118,96,,,,Manual,Expired
FullLimS,4,5,8,126,Seller,103,126,,,,Manual,Expired
FullLimS,4,5,10,115,Buyer,128,90,,,,Manual,Expired
FullLimS,4,5,10,110,Seller,63,100,,,,Manual,Expired
FullLimS,4,5,10,112,Seller,68,190,,,,Manual,Expired
FullLimS,4,5,14,111,Buyer,138,98,98.0,120.0,15.0,Manual,Accepted
FullLimS,4,5,15,120,Seller,88,98,98.0,111.0,15.0,Auto,Accepted
FullLimS,4,5,21,115,Buyer,128,108,108.0,114.0,22.0,Manual,Accepted
FullLimS,4,5,22,114,Seller,73,105,108.0,115.0,22.0,Manual,Replaced
FullLimS,4,5,25,121,Buyer,113,93,93.0,118.0,25.0,Manual,Accepted
FullLimS,4,5,25,118,Seller,83,93,93.0,121.0,25.0,Auto,Accepted
FullLimS,4,5,26,119,Buyer,118,98,98.0,110.0,31.0,Manual,Accepted
FullLimS,4,5,29,125,Buyer,103,95,,,,Manual,Expired
FullLimS,4,5,31,110,Seller,63,93,98.0,119.0,31.0,Manual,Replaced
FullLimS,4,5,37,126,Seller,103,166,,,,Manual,Expired
FullLimS,4,5,40,112,Seller,68,180,,,,Manual,Expired
FullLimS,4,5,40,113,Buyer,133,34,,,,Manual,Expired
FullLimS,4,5,46,125,Buyer,103,95,,,,Manual,Expired
FullLimS,4,5,51,112,Seller,68,175,,,,Manual,Expired
FullLimS,4,5,53,126,Seller,103,200,,,,Manual,Expired
FullLimS,4,5,62,125,Buyer,103,12,,,,Manual,Expired
FullLimS,4,5,65,112,Seller,68,200,,,,Manual,Expired
FullLimS,4,5,78,125,Buyer,103,80,,,,Manual,Expired
FullLimS,4,5,79,113,Buyer,133,125,125.0,112.0,81.0,Manual,Accepted
FullLimS,4,5,81,112,Seller,68,125,125.0,113.0,81.0,Auto,Accepted
FullLimS,4,5,88,126,Seller,103,177,,,,Manual,Expired
FullLimS,4,5,90,125,Buyer,103,88,,,,Manual,Replaced
FullLimS,4,5,98,125,Buyer,103,102,,,,Manual,Expired
FullLimS,4,5,101,126,Seller,103,169,,,,Manual,Expired
FullLimS,4,5,111,125,Buyer,103,100,100.0,124.0,115.0,Manual,Accepted
FullLimS,4,5,115,124,Seller,98,98,100.0,125.0,115.0,Manual,Replaced
FullLimS,4,5,122,126,Seller,103,169,,,,Manual,Expired
FullLimS,4,6,3,126,Seller,103,169,,,,Manual,Expired
FullLimS,4,6,5,121,Buyer,113,75,,,,Manual,Replaced
FullLimS,4,6,6,115,Buyer,128,98,98.0,110.0,13.0,Manual,Accepted
FullLimS,4,6,7,125,Buyer,103,82,,,,Manual,Expired
FullLimS,4,6,7,113,Buyer,133,89,,,,Manual,Expired
FullLimS,4,6,8,111,Buyer,138,90,,,,Manual,Expired
FullLimS,4,6,9,119,Buyer,118,95,,,,Manual,Expired
FullLimS,4,6,10,112,Seller,68,190,,,,Manual,Expired
FullLimS,4,6,13,121,Buyer,113,88,,,,Manual,Replaced
FullLimS,4,6,13,110,Seller,63,98,98.0,115.0,13.0,Manual,Replaced
FullLimS,4,6,18,125,Buyer,103,96,96.0,120.0,22.0,Manual,Accepted
FullLimS,4,6,19,124,Seller,98,120,,,,Manual,Expired
FullLimS,4,6,19,126,Seller,103,169,,,,Manual,Expired
FullLimS,4,6,20,121,Buyer,113,92,,,,Manual,Replaced
FullLimS,4,6,20,111,Buyer,138,95,,,,Manual,Replaced
FullLimS,4,6,22,120,Seller,88,96,96.0,125.0,22.0,Auto,Accepted
FullLimS,4,6,23,119,Buyer,118,97,,,,Manual,Expired
FullLimS,4,6,27,113,Buyer,133,99,99.0,118.0,31.0,Manual,Accepted
FullLimS,4,6,27,112,Seller,68,195,,,,Manual,Expired
FullLimS,4,6,27,111,Buyer,138,95,,,,Manual,Replaced
FullLimS,4,6,29,121,Buyer,113,92,,,,Manual,Replaced
FullLimS,4,6,31,118,Seller,83,99,99.0,113.0,31.0,Auto,Accepted
FullLimS,4,6,31,114,Seller,73,100,,,,Manual,Expired
FullLimS,4,6,35,124,Seller,98,125,,,,Manual,Expired
FullLimS,4,6,35,111,Buyer,138,98,,,,Manual,Replaced
FullLimS,4,6,36,121,Buyer,113,98,,,,Manual,Replaced
FullLimS,4,6,40,122,Seller,93,100,,,,Manual,Expired
FullLimS,4,6,41,112,Seller,68,196,,,,Manual,Replaced
FullLimS,4,6,42,114,Seller,73,105,,,,Manual,Replaced
FullLimS,4,6,42,121,Buyer,113,99,99.0,112.0,46.0,Manual,Accepted
FullLimS,4,6,43,111,Buyer,138,99,99.0,114.0,50.0,Manual,Accepted
FullLimS,4,6,45,124,Seller,98,135,,,,Manual,Expired
FullLimS,4,6,46,112,Seller,68,99,99.0,121.0,46.0,Auto,Accepted
FullLimS,4,6,50,119,Buyer,118,99,,,,Manual,Expired
FullLimS,4,6,50,114,Seller,73,99,99.0,111.0,50.0,Manual,Replaced
FullLimS,4,6,61,124,Seller,98,121,121.0,117.0,63.0,Manual,Accepted
FullLimS,4,6,63,117,Buyer,123,121,121.0,124.0,63.0,Auto,Accepted
FullLimS,4,6,68,119,Buyer,118,98,,,,Manual,Expired
FullLimS,4,6,70,126,Seller,103,169,,,,Manual,Expired
FullLimS,4,6,82,119,Buyer,118,100,,,,Manual,Expired
FullLimS,4,6,87,126,Seller,103,169,,,,Manual,Expired
FullLimS,4,6,95,119,Buyer,118,103,,,,Manual,Expired
FullLimS,4,6,104,126,Seller,103,169,,,,Manual,Expired
FullLimS,4,6,107,122,Seller,93,100,100.0,119.0,111.0,Manual,Accepted
FullLimS,4,6,111,119,Buyer,118,100,100.0,122.0,111.0,Auto,Accepted
FullLimS,4,6,122,126,Seller,103,143,,,,Manual,Expired
FullLimS,4,7,4,125,Buyer,103,84,,,,Manual,Expired
FullLimS,4,7,4,119,Buyer,118,97,,,,Manual,Expired
FullLimS,4,7,6,112,Seller,68,190,,,,Manual,Expired
FullLimS,4,7,8,115,Buyer,128,99,99.0,120.0,13.0,Manual,Accepted
FullLimS,4,7,8,126,Seller,103,169,,,,Manual,Expired
FullLimS,4,7,9,124,Seller,98,120,120.0,117.0,13.0,Manual,Accepted
FullLimS,4,7,11,111,Buyer,138,98,,,,Manual,Replaced
FullLimS,4,7,13,120,Seller,88,99,99.0,115.0,13.0,Auto,Accepted
FullLimS,4,7,13,117,Buyer,123,120,120.0,124.0,13.0,Auto,Accepted
FullLimS,4,7,16,121,Buyer,113,85,,,,Manual,Replaced
FullLimS,4,7,17,111,Buyer,138,99,99.0,118.0,20.0,Manual,Accepted
FullLimS,4,7,18,119,Buyer,118,98,,,,Manual,Expired
FullLimS,4,7,18,112,Seller,68,195,,,,Manual,Expired
FullLimS,4,7,20,118,Seller,83,99,99.0,111.0,20.0,Auto,Accepted
FullLimS,4,7,25,121,Buyer,113,96,,,,Manual,Expired
FullLimS,4,7,26,125,Buyer,103,86,,,,Manual,Expired
FullLimS,4,7,26,126,Seller,103,169,,,,Manual,Expired
FullLimS,4,7,28,112,Seller,68,185,,,,Manual,Expired
FullLimS,4,7,31,114,Seller,73,105,,,,Manual,Replaced
FullLimS,4,7,31,119,Buyer,118,99,99.0,110.0,33.0,Manual,Accepted
FullLimS,4,7,33,110,Seller,63,98,99.0,119.0,33.0,Manual,Replaced
FullLimS,4,7,37,114,Seller,73,100,,,,Manual,Replaced
FullLimS,4,7,42,121,Buyer,113,95,,,,Manual,Replaced
FullLimS,4,7,42,125,Buyer,103,98,98.0,114.0,49.0,Manual,Accepted
FullLimS,4,7,43,112,Seller,68,199,,,,Manual,Expired
FullLimS,4,7,44,114,Seller,73,99,,,,Manual,Replaced
FullLimS,4,7,49,114,Seller,73,98,98.0,125.0,49.0,Auto,Accepted
FullLimS,4,7,50,121,Buyer,113,99,,,,Manual,Expired
FullLimS,4,7,58,112,Seller,68,199,,,,Manual,Expired
FullLimS,4,7,60,121,Buyer,113,1,,,,Manual,Replaced
FullLimS,4,7,68,121,Buyer,113,2,,,,Manual,Replaced
FullLimS,4,7,69,112,Seller,68,185,,,,Manual,Expired
FullLimS,4,7,69,126,Seller,103,200,,,,Manual,Expired
FullLimS,4,7,73,121,Buyer,113,3,,,,Manual,Replaced
FullLimS,4,7,75,121,Buyer,113,4,,,,Manual,Replaced
FullLimS,4,7,76,121,Buyer,113,5,,,,Manual,Replaced
FullLimS,4,7,77,113,Buyer,133,89,,,,Manual,Expired
FullLimS,4,7,78,121,Buyer,113,6,,,,Manual,Replaced
FullLimS,4,7,79,121,Buyer,113,7,,,,Manual,Replaced
FullLimS,4,7,80,121,Buyer,113,8,,,,Manual,Replaced
FullLimS,4,7,84,121,Buyer,113,90,,,,Manual,Expired
FullLimS,4,7,88,112,Seller,68,190,,,,Manual,Replaced
FullLimS,4,7,96,112,Seller,68,185,,,,Manual,Replaced
FullLimS,4,7,97,121,Buyer,113,101,101.0,112.0,100.0,Manual,Accepted
FullLimS,4,7,100,112,Seller,68,101,101.0,121.0,100.0,Auto,Accepted
FullLimS,4,7,106,126,Seller,103,200,,,,Manual,Expired
FullLimS,4,7,116,122,Seller,93,98,,,,Manual,Expired
FullLimS,4,7,125,126,Seller,103,200,,,,Manual,Expired
FullLimS,4,7,132,122,Seller,93,150,,,,Manual,Expired
FullLimS,4,8,3,119,Buyer,118,97,,,,Manual,Expired
FullLimS,4,8,4,126,Seller,103,200,,,,Manual,Expired
FullLimS,4,8,5,125,Buyer,103,88,,,,Manual,Expired
FullLimS,4,8,6,114,Seller,73,100,100.0,117.0,9.0,Manual,Accepted
FullLimS,4,8,7,111,Buyer,138,98,98.0,124.0,10.0,Manual,Accepted
FullLimS,4,8,8,121,Buyer,113,98,,,,Manual,Replaced
FullLimS,4,8,9,117,Buyer,123,100,100.0,114.0,9.0,Auto,Accepted
FullLimS,4,8,10,124,Seller,98,98,98.0,111.0,10.0,Manual,Replaced
FullLimS,4,8,14,115,Buyer,128,99,99.0,118.0,14.0,Manual,Accepted
FullLimS,4,8,14,118,Seller,83,99,99.0,115.0,14.0,Auto,Accepted
FullLimS,4,8,17,121,Buyer,113,98,98.0,120.0,23.0,Manual,Accepted
FullLimS,4,8,18,119,Buyer,118,98,,,,Manual,Expired
FullLimS,4,8,19,125,Buyer,103,89,,,,Manual,Expired
FullLimS,4,8,23,120,Seller,88,98,98.0,121.0,23.0,Auto,Accepted
FullLimS,4,8,27,126,Seller,103,199,,,,Manual,Expired
FullLimS,4,8,32,119,Buyer,118,100,100.0,112.0,40.0,Manual,Accepted
FullLimS,4,8,33,113,Buyer,133,100,100.0,110.0,40.0,Manual,Accepted
FullLimS,4,8,34,125,Buyer,103,88,,,,Manual,Expired
FullLimS,4,8,40,112,Seller,68,100,100.0,119.0,40.0,Auto,Accepted
FullLimS,4,8,40,110,Seller,63,100,100.0,113.0,40.0,Manual,Replaced
FullLimS,4,8,48,125,Buyer,103,88,,,,Manual,Expired
FullLimS,4,8,64,125,Buyer,103,85,,,,Manual,Expired
FullLimS,4,8,74,126,Seller,103,155,,,,Manual,Expired
FullLimS,4,8,75,125,Buyer,103,84,,,,Manual,Replaced
FullLimS,4,8,79,125,Buyer,103,83,,,,Manual,Replaced
FullLimS,4,8,84,125,Buyer,103,82,,,,Manual,Replaced
FullLimS,4,8,86,125,Buyer,103,81,,,,Manual,Replaced
FullLimS,4,8,91,125,Buyer,103,80,,,,Manual,Replaced
FullLimS,4,8,93,125,Buyer,103,79,,,,Manual,Replaced
FullLimS,4,8,96,125,Buyer,103,78,,,,Manual,Replaced
FullLimS,4,8,101,125,Buyer,103,77,,,,Manual,Replaced
FullLimS,4,8,105,125,Buyer,103,76,,,,Manual,Replaced
FullLimS,4,8,108,126,Seller,103,200,,,,Manual,Expired
FullLimS,4,8,109,125,Buyer,103,75,,,,Manual,Replaced
FullLimS,4,8,113,125,Buyer,103,74,,,,Manual,Replaced
FullLimS,4,8,118,125,Buyer,103,95,,,,Manual,Replaced
FullLimS,4,8,118,122,Seller,93,200,,,,Manual,Expired
FullLimS,4,8,125,125,Buyer,103,100,,,,Manual,Expired
FullLimS,4,9,3,121,Buyer,113,88,,,,Manual,Expired
FullLimS,4,9,4,114,Seller,73,105,105.0,117.0,9.0,Manual,Accepted
FullLimS,4,9,5,119,Buyer,118,99,99.0,110.0,6.0,Manual,Accepted
FullLimS,4,9,6,110,Seller,63,99,99.0,119.0,6.0,Auto,Accepted
FullLimS,4,9,6,115,Buyer,128,98,,,,Manual,Expired
FullLimS,4,9,9,117,Buyer,123,105,105.0,114.0,9.0,Auto,Accepted
FullLimS,4,9,13,125,Buyer,103,95,,,,Manual,Expired
FullLimS,4,9,16,124,Seller,98,145,,,,Manual,Expired
FullLimS,4,9,16,111,Buyer,138,98,98.0,120.0,18.0,Manual,Accepted
FullLimS,4,9,18,120,Seller,88,98,98.0,111.0,18.0,Auto,Accepted
FullLimS,4,9,18,115,Buyer,128,97,97.0,118.0,18.0,Manual,Accepted
FullLimS,4,9,18,118,Seller,83,97,97.0,115.0,18.0,Auto,Accepted
FullLimS,4,9,21,121,Buyer,113,97,,,,Manual,Replaced
FullLimS,4,9,25,112,Seller,68,180,,,,Manual,Replaced
FullLimS,4,9,27,125,Buyer,103,65,,,,Manual,Replaced
FullLimS,4,9,29,121,Buyer,113,97,,,,Manual,Replaced
FullLimS,4,9,33,121,Buyer,113,98,,,,Manual,Replaced
FullLimS,4,9,34,112,Seller,68,189,,,,Manual,Replaced
FullLimS,4,9,34,125,Buyer,103,10,,,,Manual,Expired
FullLimS,4,9,40,121,Buyer,113,77,,,,Manual,Expired
FullLimS,4,9,43,113,Buyer,133,100,,,,Manual,Expired
FullLimS,4,9,43,112,Seller,68,190,,,,Manual,Replaced
FullLimS,4,9,46,125,Buyer,103,88,,,,Manual,Replaced
FullLimS,4,9,50,112,Seller,68,156,,,,Manual,Replaced
FullLimS,4,9,50,121,Buyer,113,99,,,,Manual,Replaced
FullLimS,4,9,52,125,Buyer,103,98,,,,Manual,Replaced
FullLimS,4,9,54,126,Seller,103,200,,,,Manual,Expired
FullLimS,4,9,57,121,Buyer,113,1,,,,Manual,Replaced
FullLimS,4,9,57,125,Buyer,103,99,,,,Manual,Expired
FullLimS,4,9,58,112,Seller,68,199,,,,Manual,Expired
FullLimS,4,9,61,121,Buyer,113,2,,,,Manual,Replaced
FullLimS,4,9,62,121,Buyer,113,3,,,,Manual,Replaced
FullLimS,4,9,64,121,Buyer,113,4,,,,Manual,Replaced
FullLimS,4,9,66,121,Buyer,113,8,,,,Manual,Replaced
FullLimS,4,9,67,121,Buyer,113,12,,,,Manual,Replaced
FullLimS,4,9,69,121,Buyer,113,44,,,,Manual,Replaced
FullLimS,4,9,69,125,Buyer,103,99,,,,Manual,Expired
FullLimS,4,9,70,112,Seller,68,199,,,,Manual,Replaced
FullLimS,4,9,72,121,Buyer,113,88,,,,Manual,Replaced
FullLimS,4,9,75,121,Buyer,113,101,,,,Manual,Replaced
FullLimS,4,9,77,112,Seller,68,175,,,,Manual,Replaced
FullLimS,4,9,80,121,Buyer,113,102,,,,Manual,Replaced
FullLimS,4,9,82,125,Buyer,103,103,103.0,112.0,83.0,Manual,Accepted
FullLimS,4,9,83,112,Seller,68,103,103.0,125.0,83.0,Auto,Accepted
FullLimS,4,9,87,121,Buyer,113,96,,,,Manual,Replaced
FullLimS,4,9,94,121,Buyer,113,101,,,,Manual,Expired
FullLimS,4,9,100,124,Seller,98,102,102.0,123.0,100.0,Manual,Accepted
FullLimS,4,9,100,123,Buyer,108,102,102.0,124.0,100.0,Auto,Accepted
FullLimS,4,9,104,126,Seller,103,200,,,,Manual,Expired
FullLimS,4,9,113,121,Buyer,113,102,,,,Manual,Expired
FullLimS,4,9,129,121,Buyer,113,88,,,,Manual,Expired
FullLimS,4,10,3,125,Buyer,103,95,,,,Manual,Replaced
FullLimS,4,10,4,119,Buyer,118,97,97.0,110.0,6.0,Manual,Accepted
FullLimS,4,10,4,115,Buyer,128,98,98.0,118.0,6.0,Manual,Accepted
FullLimS,4,10,5,126,Seller,103,200,,,,Manual,Expired
FullLimS,4,10,6,118,Seller,83,98,98.0,115.0,6.0,Auto,Accepted
FullLimS,4,10,6,111,Buyer,138,95,,,,Manual,Replaced
FullLimS,4,10,6,110,Seller,63,97,97.0,119.0,6.0,Auto,Accepted
FullLimS,4,10,9,121,Buyer,113,99,,,,Manual,Replaced
FullLimS,4,10,11,125,Buyer,103,95,,,,Manual,Expired
FullLimS,4,10,13,111,Buyer,138,98,98.0,120.0,16.0,Manual,Accepted
FullLimS,4,10,14,112,Seller,68,200,,,,Manual,Expired
FullLimS,4,10,15,121,Buyer,113,97,,,,Manual,Replaced
FullLimS,4,10,16,120,Seller,88,98,98.0,111.0,16.0,Auto,Accepted
FullLimS,4,10,20,114,Seller,73,150,,,,Manual,Replaced
FullLimS,4,10,23,121,Buyer,113,97,,,,Manual,Replaced
FullLimS,4,10,23,125,Buyer,103,96,,,,Manual,Replaced
FullLimS,4,10,25,114,Seller,73,140,,,,Manual,Replaced
FullLimS,4,10,25,112,Seller,68,195,,,,Manual,Expired
FullLimS,4,10,27,121,Buyer,113,99,,,,Manual,Replaced
FullLimS,4,10,29,114,Seller,73,130,,,,Manual,Replaced
FullLimS,4,10,32,114,Seller,73,129,,,,Manual,Replaced
FullLimS,4,10,32,125,Buyer,103,1,,,,Manual,Expired
FullLimS,4,10,33,121,Buyer,113,98,,,,Manual,Replaced
FullLimS,4,10,35,112,Seller,68,101,101.0,121.0,37.0,Manual,Accepted
FullLimS,4,10,35,114,Seller,73,120,120.0,117.0,38.0,Manual,Accepted
FullLimS,4,10,36,121,Buyer,113,99,,,,Manual,Replaced
FullLimS,4,10,37,121,Buyer,113,101,101.0,112.0,37.0,Auto,Accepted
FullLimS,4,10,38,117,Buyer,123,120,120.0,114.0,38.0,Auto,Accepted
FullLimS,4,10,44,125,Buyer,103,2,,,,Manual,Replaced
FullLimS,4,10,45,125,Buyer,103,3,,,,Manual,Replaced
FullLimS,4,10,48,126,Seller,103,155,,,,Manual,Expired
FullLimS,4,10,49,125,Buyer,103,4,,,,Manual,Expired
FullLimS,4,10,49,113,Buyer,133,2,,,,Manual,Replaced
FullLimS,4,10,55,122,Seller,93,200,,,,Manual,Replaced
FullLimS,4,10,56,113,Buyer,133,100,100.0,122.0,62.0,Manual,Accepted
FullLimS,4,10,60,125,Buyer,103,3,,,,Manual,Expired
FullLimS,4,10,62,122,Seller,93,99,100.0,113.0,62.0,Manual,Replaced
FullLimS,4,10,70,125,Buyer,103,95,,,,Manual,Expired
FullLimS,4,10,83,125,Buyer,103,96,,,,Manual,Replaced
FullLimS,4,10,88,125,Buyer,103,95,,,,Manual,Expired
FullLimS,4,10,98,125,Buyer,103,98,,,,Manual,Replaced
FullLimS,4,10,107,125,Buyer,103,100,,,,Manual,Replaced
FullLimS,4,10,112,126,Seller,103,200,,,,Manual,Expired
FullLimS,4,10,115,125,Buyer,103,102,,,,Manual,Replaced
FullLimS,4,10,121,125,Buyer,103,10,,,,Manual,Replaced
FullLimS,4,10,124,125,Buyer,103,103,,,,Manual,Expired
FullLimS,5,1,63,139,Buyer,98,25,,,,Manual,Expired
FullLimS,5,1,65,138,Seller,98,121,,,,Manual,Expired
FullLimS,5,1,69,129,Buyer,133,50,,,,Manual,Expired
FullLimS,5,1,85,135,Seller,88,99,99.0,131.0,88.0,Manual,Accepted
FullLimS,5,1,85,139,Buyer,98,44,,,,Manual,Expired
FullLimS,5,1,86,129,Buyer,133,50,,,,Manual,Replaced
FullLimS,5,1,87,138,Seller,98,115,,,,Manual,Expired
FullLimS,5,1,88,131,Buyer,128,99,99.0,135.0,88.0,Auto,Accepted
FullLimS,5,1,115,129,Buyer,133,60,,,,Manual,Expired
FullLimS,5,1,116,133,Buyer,123,99,99.0,132.0,119.0,Manual,Accepted
FullLimS,5,1,117,139,Buyer,98,50,,,,Manual,Expired
FullLimS,5,1,119,138,Seller,98,111,,,,Manual,Replaced
FullLimS,5,1,119,132,Seller,78,90,99.0,133.0,119.0,Manual,Replaced
FullLimS,5,1,122,138,Seller,98,99,,,,Manual,Expired
FullLimS,5,1,126,136,Buyer,113,80,,,,Manual,Expired
FullLimS,5,2,12,139,Buyer,98,50,,,,Manual,Expired
FullLimS,5,2,14,137,Buyer,108,100,100.0,138.0,18.0,Manual,Accepted
FullLimS,5,2,15,127,Buyer,138,1,,,,Manual,Expired
FullLimS,5,2,16,138,Seller,98,108,,,,Manual,Replaced
FullLimS,5,2,18,138,Seller,98,100,100.0,137.0,18.0,Auto,Accepted
FullLimS,5,2,26,129,Buyer,133,101,101.0,130.0,28.0,Manual,Accepted
FullLimS,5,2,27,135,Seller,88,150,,,,Manual,Replaced
FullLimS,5,2,28,130,Seller,73,100,101.0,129.0,28.0,Manual,Replaced
FullLimS,5,2,35,135,Seller,88,120,,,,Manual,Replaced
FullLimS,5,2,35,140,Seller,108,115,,,,Manual,Expired
FullLimS,5,2,36,134,Buyer,118,103,103.0,135.0,39.0,Manual,Accepted
FullLimS,5,2,37,139,Buyer,98,50,,,,Manual,Expired
FullLimS,5,2,39,127,Buyer,138,75,,,,Manual,Expired
FullLimS,5,2,39,135,Seller,88,103,103.0,134.0,39.0,Auto,Accepted
FullLimS,5,2,48,131,Buyer,128,60,,,,Manual,Replaced
FullLimS,5,2,52,139,Buyer,98,80,,,,Manual,Expired
FullLimS,5,2,55,140,Seller,108,120,120.0,131.0,57.0,Manual,Accepted
FullLimS,5,2,57,131,Buyer,128,120,120.0,140.0,57.0,Auto,Accepted
FullLimS,5,2,57,127,Buyer,138,61,,,,Manual,Expired
FullLimS,5,2,72,127,Buyer,138,61,,,,Manual,Expired
FullLimS,5,2,76,133,Buyer,123,88,,,,Manual,Expired
FullLimS,5,2,87,127,Buyer,138,89,,,,Manual,Expired
FullLimS,5,2,101,127,Buyer,138,95,,,,Manual,Replaced
FullLimS,5,2,108,127,Buyer,138,100,100.0,132.0,108.0,Manual,Accepted
FullLimS,5,2,108,132,Seller,78,85,100.0,127.0,108.0,Manual,Replaced
FullLimS,5,2,127,139,Buyer,98,50,,,,Manual,Expired
FullLimS,5,3,5,136,Buyer,113,90,,,,Manual,Expired
FullLimS,5,3,5,140,Seller,108,130,,,,Manual,Expired
FullLimS,5,3,6,139,Buyer,98,50,,,,Manual,Expired
FullLimS,5,3,7,135,Seller,88,150,,,,Manual,Replaced
FullLimS,5,3,7,132,Seller,78,91,91.0,134.0,8.0,Manual,Accepted
FullLimS,5,3,8,134,Buyer,118,104,91.0,132.0,8.0,Manual,Replaced
FullLimS,5,3,9,129,Buyer,133,80,,,,Manual,Replaced
FullLimS,5,3,11,137,Buyer,108,90,,,,Manual,Expired
FullLimS,5,3,13,131,Buyer,128,84,,,,Manual,Expired
FullLimS,5,3,14,129,Buyer,133,90,,,,Manual,Replaced
FullLimS,5,3,15,130,Seller,73,95,95.0,129.0,17.0,Manual,Accepted
FullLimS,5,3,15,135,Seller,88,150,,,,Manual,Expired
FullLimS,5,3,17,129,Buyer,133,95,95.0,130.0,17.0,Auto,Accepted
FullLimS,5,3,21,127,Buyer,138,76,,,,Manual,Replaced
FullLimS,5,3,22,133,Buyer,123,95,,,,Manual,Expired
FullLimS,5,3,23,140,Seller,108,135,135.0,127.0,25.0,Manual,Accepted
FullLimS,5,3,24,131,Buyer,128,84,,,,Manual,Expired
FullLimS,5,3,25,136,Buyer,113,90,,,,Manual,Expired
FullLimS,5,3,25,127,Buyer,138,135,135.0,140.0,25.0,Auto,Accepted
FullLimS,5,3,30,135,Seller,88,150,,,,Manual,Replaced
FullLimS,5,3,36,131,Buyer,128,95,,,,Manual,Expired
FullLimS,5,3,40,135,Seller,88,120,,,,Manual,Expired
FullLimS,5,3,40,136,Buyer,113,96,,,,Manual,Expired
FullLimS,5,3,48,131,Buyer,128,97,,,,Manual,Expired
FullLimS,5,3,53,136,Buyer,113,98,,,,Manual,Replaced
FullLimS,5,3,56,135,Seller,88,110,110.0,136.0,58.0,Manual,Accepted
FullLimS,5,3,58,136,Buyer,113,110,110.0,135.0,58.0,Auto,Accepted
FullLimS,5,3,65,131,Buyer,128,105,,,,Manual,Replaced
FullLimS,5,3,68,139,Buyer,98,50,,,,Manual,Expired
FullLimS,5,3,75,131,Buyer,128,105,,,,Manual,Expired
FullLimS,5,3,77,133,Buyer,123,95,,,,Manual,Expired
FullLimS,5,3,93,138,Seller,98,115,115.0,131.0,94.0,Manual,Accepted
FullLimS,5,3,94,131,Buyer,128,115,115.0,138.0,94.0,Manual,Replaced
FullLimS,5,3,107,139,Buyer,98,50,,,,Manual,Expired
FullLimS,5,4,3,129,Buyer,133,94,,,,Manual,Expired
